number,title,created_at,closed_at
2187,func hexEncodedString() should be public,2020-02-17T08:49:32Z,2020-02-17T21:47:26Z
2194,Allow WebSocket maxFrameSize to be configured,2020-02-23T17:48:04Z,2020-03-12T17:39:17Z
2199,[Vapor 4] ErrorMiddleware should log the request path of a failed request,2020-02-26T09:43:24Z,2020-03-01T17:24:41Z
2202,not work in xcode 11 and swift 5.2,2020-02-27T10:07:05Z,2020-03-04T23:39:06Z
2207,Some cookies have quotes around them,2020-03-03T14:07:35Z,2020-03-11T15:38:37Z
2208,Missing parameter in route,2020-03-03T18:44:00Z,2020-03-07T16:03:39Z
2210,Vapor 4: Request.Body.drain is missing .end call in collected case.,2020-03-04T01:35:53Z,2020-03-06T17:23:14Z
2212,FileMiddleware doesn't support %20 space encoding,2020-03-05T06:10:53Z,2020-03-06T17:44:30Z
2213,Consider depending on Swift Metrics 2.x (whilst still allowing 1.x),2020-03-05T11:47:49Z,2020-03-06T17:58:09Z
2220,Value of last .env file line is truncated,2020-03-06T10:57:42Z,2020-03-06T18:29:22Z
2221,Add DateEncodingStrategy for url-encodedform,2020-03-03T23:25:15Z,2020-04-02T17:08:46Z
2227,Memory will not be released,2020-03-08T14:03:14Z,2020-03-09T15:03:33Z
2229,Crashed when calling Bcrypt.hash,2020-03-09T13:02:50Z,2020-03-11T12:37:17Z
2230,Deprecated HTTPServer.Configuration initializer creates ambiguous compilation error for most cases,2020-03-09T14:14:17Z,2020-04-02T17:09:46Z
2231,'Validator<T>' initializer is inaccessible due to internal protection level,2020-03-10T10:27:46Z,2020-03-12T16:47:04Z
2234,Google OAuth2 token call fails with NIOSSLError error 12 (.uncleanShutdown),2020-03-11T08:39:30Z,2020-03-11T09:38:47Z
2243,[Vapor 3] Websocket server connection when testing,2020-03-15T18:02:27Z,2020-04-02T17:11:19Z
2244,Failure to parse x-www-form-urlencoded percent encoded ARRAY data,2020-03-16T03:47:37Z,2020-04-02T17:11:29Z
2245,Leaking promise when providing a port higher than UInt16.max,2020-03-16T10:58:58Z,2020-04-02T17:16:37Z
2247,Minimum macOS 10.15 deployment target?,2020-03-17T02:08:34Z,2020-03-17T20:43:01Z
2248,Single thread mode?,2020-03-17T14:00:43Z,2020-03-17T20:51:21Z
2251,SSL certificate problem: unable to get local issuer certificate,2020-03-18T14:58:57Z,2020-03-20T22:09:53Z
2252,"when payload is too large, Vapor seems to close the connection without a `connection: close` header",2020-03-18T15:26:14Z,2020-03-20T19:28:57Z
2253,memory leak when stream closes mid body,2020-03-18T15:45:35Z,2020-03-20T21:34:55Z
2255,vapor build timeout,2020-03-20T13:53:08Z,2020-03-21T07:19:18Z
2259,HTTPCookieValue SameSite=None,2020-03-19T10:55:23Z,2020-04-02T17:25:19Z
2265,Bcrypt.verify() throws compiler error,2020-03-25T18:08:42Z,2020-04-02T17:26:29Z
2269,Support overriding Application.Client,2020-03-27T16:01:48Z,2020-04-02T17:33:25Z
2270,Support Vapor running inside of an iOS app,2020-03-27T16:56:23Z,2020-04-02T17:33:52Z
2271,Swift,2020-03-28T23:53:31Z,2020-03-30T08:22:36Z
2272,Add Ability to Define a Date Format for URLEncodedFormEncoder and URLEncodedFormDecoder,2020-03-29T04:53:43Z,2020-04-02T17:34:24Z
2274,Module compiled with Swift 5.1.3 cannot be imported by the Swift 5.2 compiler,2020-03-29T15:55:16Z,2020-03-30T15:22:10Z
2291,Reference to member 'psql' cannot be resolved without a contextual type,2020-04-04T16:53:12Z,2020-04-04T17:38:12Z
2295,CORS headers not handled when error thrown.,2020-04-08T00:21:32Z,2020-04-08T19:56:10Z
2297,Deploying Vapor via CI - php artisan package:discover is failing,2020-04-08T07:09:22Z,2020-04-08T07:14:59Z
2298,How to use flatMapThrowing? This is not bug.,2020-04-09T02:29:39Z,2020-04-09T17:38:58Z
2299,Filter query,2020-04-09T18:02:44Z,2020-04-09T18:18:07Z
2301,Question for connecting MySQL,2020-04-10T01:03:21Z,2020-04-10T12:57:41Z
2302,MySQL cannot save long strings (over 252 chars long),2020-04-10T01:26:04Z,2020-04-16T15:35:29Z
2303,[Vapor 4] ErrorMiddleware: `CorsMiddleware` headers are not propagated if we throw an `Abort` error,2020-04-10T02:47:22Z,2020-04-10T04:49:17Z
2306,Could not build Objective-C module 'CNIOAtomics',2020-04-10T23:56:24Z,2020-04-11T20:20:48Z
2307,failed build vaoor app how to fix it,2020-04-11T02:34:08Z,2020-04-16T15:40:24Z
2309,"Support for content type ""application/hal+json""",2020-04-13T14:51:15Z,2020-04-16T15:43:11Z
2311,Unable to create Xcode Project,2020-04-14T10:33:07Z,2020-04-14T10:54:02Z
2313,Vapor client GET Request not forwarding request and timing out,2020-04-14T16:51:27Z,2020-04-16T16:12:05Z
2316,Cookie not being parsed correctly,2020-04-16T16:49:05Z,2020-04-16T17:41:01Z
2320,Session cookies decoding error,2020-04-17T07:44:33Z,2020-04-17T16:36:24Z
2321,Public Class User Vapor Beta 4,2020-04-17T13:05:39Z,2020-04-17T13:19:00Z
2322,Vapor is catching and deleting Abort reason,2020-04-17T16:20:35Z,2020-04-21T14:01:32Z
2323,Not possible to install vapor-beta,2020-04-18T09:54:40Z,2020-04-20T16:18:57Z
